"","STATION","DATE","OBLAST","COUNTRY","DP01","DP01_ATTRIBUTES","DP05","DP05_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"7247","UPM00033587",2004,"Cherkaska","Ukraine",132,"E",NA,NA,58,"E",NA,NA,NA,NA,0,"E",107,"E",48,"E",104,"E",0,"E",598.6,",E",NA,NA
"7248","UPM00033587",2005,"Cherkaska","Ukraine",113,"E",NA,NA,57,"E",NA,NA,NA,NA,3,"E",122,"E",45,"E",123,"E",5,"E",611.7,",E",NA,NA
"7249","UPM00033587",2006,"Cherkaska","Ukraine",119,"E",NA,NA,58,"E",NA,NA,NA,NA,12,"E",113,"E",54,"E",111,"E",3,"E",494.6,",E",NA,NA
"7250","UPM00033587",2007,"Cherkaska","Ukraine",108,"E",NA,NA,45,"E",NA,NA,NA,NA,0,"E",108,"E",31,"E",129,"E",30,"E",415.9,",E",NA,NA
"7251","UPM00033587",2008,"Cherkaska","Ukraine",124,"E",NA,NA,58,"E",NA,NA,NA,NA,0,"E",97,"E",40,"E",110,"E",15,"E",516.3,",E",NA,NA
"7252","UPM00033587",2009,"Cherkaska","Ukraine",117,"E",NA,NA,58,"E",NA,NA,NA,NA,5,"E",99,"E",43,"E",128,"E",7,"E",523.5,",E",NA,NA
"7253","UPM00033587",2010,"Cherkaska","Ukraine",140,"E",NA,NA,75,"E",NA,NA,NA,NA,6,"E",120,"E",68,"E",125,"E",26,"E",753,",E",NA,NA
"7254","UPM00033587",2011,"Cherkaska","Ukraine",103,"E",NA,NA,51,"E",NA,NA,NA,NA,0,"E",127,"E",47,"E",135,"E",5,"E",593.2,",E",NA,NA
"7255","UPM00033587",2012,"Cherkaska","Ukraine",113,"E",NA,NA,49,"E",NA,NA,NA,NA,17,"E",109,"E",60,"E",143,"E",22,"E",584.1,",E",NA,NA
"7256","UPM00033587",2013,"Cherkaska","Ukraine",120,"E",NA,NA,56,"E",NA,NA,NA,NA,0,"E",111,"E",32,"E",129,"E",0,"E",554.5,",E",NA,NA
"7257","UPM00033587",2014,"Cherkaska","Ukraine",99,"E",NA,NA,54,"E",NA,NA,NA,NA,9,"E",110,"E",42,"E",120,"E",5,"E",607.5,",E",NA,NA
"7258","UPM00033587",2015,"Cherkaska","Ukraine",98,"E",NA,NA,50,"E",NA,NA,NA,NA,1,"E",102,"E",27,"E",129,"E",12,"E",517.2,",E",NA,NA
"7259","UPM00033587",2016,"Cherkaska","Ukraine",117,"E",NA,NA,57,"E",NA,NA,NA,NA,4,"E",107,"E",38,"E",129,"E",9,"E",600.4,",E",NA,NA
"7260","UPM00033587",2017,"Cherkaska","Ukraine",116,"E",NA,NA,61,"E",NA,NA,NA,NA,1,"E",98,"E",37,"E",131,"E",17,"E",548.9,",E",NA,NA
"7261","UPM00033587",2018,"Cherkaska","Ukraine",115,"E",NA,NA,64,"E",NA,NA,NA,NA,3,"E",127,"E",61,"E",142,"E",3,"E",600.8,",E",NA,NA
"7262","UPM00033587",2019,"Cherkaska","Ukraine",113,"E",NA,NA,48,"E",NA,NA,NA,NA,0,"E",94,"E",31,"E",138,"E",4,"E",376.7,",E",NA,NA
"7263","UPM00033593",1961,"Cherkaska","Ukraine",101,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",438.3,",I",NA,NA
"7264","UPM00033593",1962,"Cherkaska","Ukraine",108,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",480.9,",I",NA,NA
"7265","UPM00033593",1963,"Cherkaska","Ukraine",104,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",454,",I",NA,NA
"7266","UPM00033593",1964,"Cherkaska","Ukraine",115,"I",NA,NA,50,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",454,",I",NA,NA
"7267","UPM00033593",1965,"Cherkaska","Ukraine",122,"I",NA,NA,54,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",626.6,",I",NA,NA
"7268","UPM00033593",1967,"Cherkaska","Ukraine",137,"I",NA,NA,63,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",559.8,",I",NA,NA
"7269","UPM00033593",1968,"Cherkaska","Ukraine",132,"I",NA,NA,65,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",542.9,",I",NA,NA
"7270","UPM00033593",1969,"Cherkaska","Ukraine",132,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",501.8,",I",NA,NA
"7271","UPM00033593",1970,"Cherkaska","Ukraine",165,"I",NA,NA,74,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",696.9,",I",NA,NA
"7272","UPM00033593",1971,"Cherkaska","Ukraine",142,"I",NA,NA,68,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",726.8,",I",NA,NA
"7273","UPM00033593",1972,"Cherkaska","Ukraine",103,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",485.2,",I",NA,NA
"7274","UPM00033593",1973,"Cherkaska","Ukraine",129,"I",NA,NA,54,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",547.7,",I",NA,NA
"7275","UPM00033593",1974,"Cherkaska","Ukraine",118,"I",NA,NA,49,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",517,",I",NA,NA
"7276","UPM00033593",1975,"Cherkaska","Ukraine",111,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",392.2,",I",NA,NA
"7277","UPM00033593",1979,"Cherkaska","Ukraine",138,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",630.2,",I",NA,NA
"7278","UPM00033593",1980,"Cherkaska","Ukraine",163,"I",NA,NA,78,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",773.7,",I",NA,NA
"7279","UPM00033593",1981,"Cherkaska","Ukraine",150,"I",NA,NA,65,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",714.1,",I",NA,NA
"7280","UPM00033593",1982,"Cherkaska","Ukraine",109,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",431.3,",I",NA,NA
"7281","UPM00033593",1984,"Cherkaska","Ukraine",126,"I",NA,NA,64,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",578.4,",I",NA,NA
"7282","UPM00033593",1985,"Cherkaska","Ukraine",129,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",630.5,",I",NA,NA
"7283","UPM00033593",1986,"Cherkaska","Ukraine",96,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",368.3,",I",NA,NA
"7284","UPM00033593",1987,"Cherkaska","Ukraine",124,"I",NA,NA,52,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",449,",I",NA,NA
"7285","UPM00033593",1988,"Cherkaska","Ukraine",127,"I",NA,NA,67,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",676,",I",NA,NA
"7286","UPM00033593",1989,"Cherkaska","Ukraine",120,"I",NA,NA,54,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",518.9,",I",NA,NA
"7287","UPM00033593",1990,"Cherkaska","Ukraine",125,"I",NA,NA,57,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",582.4,",I",NA,NA
"7288","UPM00033598",1961,"Kirovohradska","Ukraine",109,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",439.8,",I",NA,NA
"7289","UPM00033598",1963,"Kirovohradska","Ukraine",104,"I",NA,NA,53,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",448.7,",I",NA,NA
"7290","UPM00033598",1964,"Kirovohradska","Ukraine",101,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",422.8,",I",NA,NA
"7291","UPM00033598",1965,"Kirovohradska","Ukraine",118,"I",NA,NA,50,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",577,",I",NA,NA
"7292","UPM00033598",1966,"Kirovohradska","Ukraine",160,"I",NA,NA,78,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",713.5,",I",NA,NA
"7293","UPM00033598",1967,"Kirovohradska","Ukraine",150,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",501,",I",NA,NA
"7294","UPM00033598",1968,"Kirovohradska","Ukraine",134,"I",NA,NA,59,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",531.6,",I",NA,NA
"7295","UPM00033598",1969,"Kirovohradska","Ukraine",115,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",476.2,",I",NA,NA
"7296","UPM00033598",1970,"Kirovohradska","Ukraine",152,"I",NA,NA,78,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",716,",I",NA,NA
"7297","UPM00033598",1971,"Kirovohradska","Ukraine",145,"I",NA,NA,55,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",572.5,",I",NA,NA
"7298","UPM00033598",1973,"Kirovohradska","Ukraine",121,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",591.1,",I",NA,NA
"7299","UPM00033598",1974,"Kirovohradska","Ukraine",110,"I",NA,NA,55,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",548.2,",I",NA,NA
"7300","UPM00033598",1975,"Kirovohradska","Ukraine",111,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",355.1,",I",NA,NA
"7301","UPM00033598",1977,"Kirovohradska","Ukraine",137,"I",NA,NA,74,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",647.6,",I",NA,NA
"7302","UPM00033598",1979,"Kirovohradska","Ukraine",125,"I",NA,NA,63,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",519.6,",I",NA,NA
"7303","UPM00033598",1980,"Kirovohradska","Ukraine",148,"I",NA,NA,80,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",744.2,",I",NA,NA
"7304","UPM00033598",1982,"Kirovohradska","Ukraine",91,"I",NA,NA,45,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",512,",I",NA,NA
"7305","UPM00033598",1984,"Kirovohradska","Ukraine",133,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",609.1,",I",NA,NA
"7306","UPM00033598",1985,"Kirovohradska","Ukraine",121,"I",NA,NA,60,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",765.7,",I",NA,NA
"7307","UPM00033598",1986,"Kirovohradska","Ukraine",96,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",344.8,",I",NA,NA
"7308","UPM00033598",1987,"Kirovohradska","Ukraine",112,"I",NA,NA,63,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",508,",I",NA,NA
"7309","UPM00033598",1988,"Kirovohradska","Ukraine",121,"I",NA,NA,71,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",619,",I",NA,NA
"7310","UPM00033598",1990,"Kirovohradska","Ukraine",120,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",561.4,",I",NA,NA
"7311","UPM00033605",1961,"Cherkaska","Ukraine",102,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",417,",I",NA,NA
"7312","UPM00033605",1962,"Cherkaska","Ukraine",98,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",508.8,",I",NA,NA
"7313","UPM00033605",1963,"Cherkaska","Ukraine",103,"I",NA,NA,52,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",516.6,",I",NA,NA
"7314","UPM00033605",1964,"Cherkaska","Ukraine",102,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",427.9,",I",NA,NA
"7315","UPM00033605",1977,"Cherkaska","Ukraine",139,"I",NA,NA,77,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",726.3,",I",NA,NA
"7316","UPM00033605",1979,"Cherkaska","Ukraine",136,"I",NA,NA,71,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",570.4,",I",NA,NA
"7317","UPM00033605",1980,"Cherkaska","Ukraine",157,"I",NA,NA,79,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",801.1,",I",NA,NA
"7318","UPM00033605",1982,"Cherkaska","Ukraine",87,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",346.4,",I",NA,NA
"7319","UPM00033605",1984,"Cherkaska","Ukraine",122,"I",NA,NA,63,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",534,",I",NA,NA
"7320","UPM00033605",1985,"Cherkaska","Ukraine",117,"I",NA,NA,58,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",678.3,",I",NA,NA
"7321","UPM00033605",1986,"Cherkaska","Ukraine",93,"I",NA,NA,45,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",412.7,",I",NA,NA
"7322","UPM00033605",1987,"Cherkaska","Ukraine",101,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",407.1,",I",NA,NA
"7323","UPM00033605",1988,"Cherkaska","Ukraine",125,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",549.8,",I",NA,NA
"7324","UPM00033605",1990,"Cherkaska","Ukraine",111,"I",NA,NA,55,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",547.6,",I",NA,NA
"7325","UPM00033609",1961,"Kirovohradska","Ukraine",110,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",462.4,",I",NA,NA
"7326","UPM00033609",1962,"Kirovohradska","Ukraine",102,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",472,",I",NA,NA
"7327","UPM00033609",1963,"Kirovohradska","Ukraine",113,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",562.4,",I",NA,NA
"7328","UPM00033609",1964,"Kirovohradska","Ukraine",95,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",334.9,",I",NA,NA
"7329","UPM00033609",1966,"Kirovohradska","Ukraine",158,"I",NA,NA,79,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",758.2,",I",NA,NA
"7330","UPM00033609",1967,"Kirovohradska","Ukraine",139,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",481.1,",I",NA,NA
"7331","UPM00033609",1968,"Kirovohradska","Ukraine",129,"I",NA,NA,53,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",532.3,",I",NA,NA
"7332","UPM00033609",1969,"Kirovohradska","Ukraine",134,"I",NA,NA,53,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",487.8,",I",NA,NA
"7333","UPM00033609",1970,"Kirovohradska","Ukraine",150,"I",NA,NA,66,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",654.4,",I",NA,NA
"7334","UPM00033609",1971,"Kirovohradska","Ukraine",144,"I",NA,NA,68,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",715.5,",I",NA,NA
"7335","UPM00033609",1972,"Kirovohradska","Ukraine",101,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",484.2,",I",NA,NA
"7336","UPM00033609",1973,"Kirovohradska","Ukraine",130,"I",NA,NA,68,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",619.7,",I",NA,NA
"7337","UPM00033609",1974,"Kirovohradska","Ukraine",135,"I",NA,NA,49,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",420.6,",I",NA,NA
"7338","UPM00033609",1975,"Kirovohradska","Ukraine",104,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",387.8,",I",NA,NA
"7339","UPM00033609",1977,"Kirovohradska","Ukraine",143,"I",NA,NA,70,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",749.3,",I",NA,NA
"7340","UPM00033609",1979,"Kirovohradska","Ukraine",129,"I",NA,NA,53,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",566.3,",I",NA,NA
"7341","UPM00033609",1980,"Kirovohradska","Ukraine",144,"I",NA,NA,66,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",863.1,",I",NA,NA
"7342","UPM00033609",1982,"Kirovohradska","Ukraine",100,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",464.4,",I",NA,NA
"7343","UPM00033609",1984,"Kirovohradska","Ukraine",125,"I",NA,NA,63,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",598.6,",I",NA,NA
"7344","UPM00033609",1985,"Kirovohradska","Ukraine",114,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",595,",I",NA,NA
"7345","UPM00033609",1986,"Kirovohradska","Ukraine",98,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",340.3,",I",NA,NA
"7346","UPM00033609",1987,"Kirovohradska","Ukraine",110,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",378.5,",I",NA,NA
"7347","UPM00033609",1988,"Kirovohradska","Ukraine",130,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",587.5,",I",NA,NA
"7348","UPM00033609",1990,"Kirovohradska","Ukraine",121,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",618.5,",I",NA,NA
"7349","UPM00033615",1961,"Poltavska","Ukraine",93,"I",NA,NA,35,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",302.7,",I",NA,NA
"7350","UPM00033615",1962,"Poltavska","Ukraine",93,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",381.3,",I",NA,NA
"7351","UPM00033615",1963,"Poltavska","Ukraine",105,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",441.4,",I",NA,NA
"7352","UPM00033615",1964,"Poltavska","Ukraine",90,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",353.4,",I",NA,NA
"7353","UPM00033615",1977,"Poltavska","Ukraine",139,"I",NA,NA,73,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",779.1,",I",NA,NA
"7354","UPM00033615",1979,"Poltavska","Ukraine",124,"I",NA,NA,57,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",527,",I",NA,NA
"7355","UPM00033615",1980,"Poltavska","Ukraine",147,"I",NA,NA,78,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",764,",I",NA,NA
"7356","UPM00033615",1981,"Poltavska","Ukraine",131,"I",NA,NA,66,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",646.4,",I",NA,NA
"7357","UPM00033615",1982,"Poltavska","Ukraine",95,"I",NA,NA,38,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",344.6,",I",NA,NA
"7358","UPM00033615",1984,"Poltavska","Ukraine",121,"I",NA,NA,52,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",544.9,",I",NA,NA
"7359","UPM00033615",1985,"Poltavska","Ukraine",122,"I",NA,NA,60,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",609.4,",I",NA,NA
"7360","UPM00033615",1986,"Poltavska","Ukraine",99,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",448.3,",I",NA,NA
"7361","UPM00033615",1987,"Poltavska","Ukraine",109,"I",NA,NA,49,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",423.9,",I",NA,NA
"7362","UPM00033615",1988,"Poltavska","Ukraine",133,"I",NA,NA,61,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",534,",I",NA,NA
"7363","UPM00033615",1990,"Poltavska","Ukraine",109,"I",NA,NA,54,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",539.4,",I",NA,NA
"7364","UPM00033621",1961,"Poltavska","Ukraine",112,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",407.3,",I",NA,NA
"7365","UPM00033621",1962,"Poltavska","Ukraine",103,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",330.2,",I",NA,NA
"7366","UPM00033621",1963,"Poltavska","Ukraine",124,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",401.4,",I",NA,NA
"7367","UPM00033621",1964,"Poltavska","Ukraine",92,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",433,",I",NA,NA
"7368","UPM00033621",1965,"Poltavska","Ukraine",115,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",517.6,",I",NA,NA
"7369","UPM00033621",1966,"Poltavska","Ukraine",161,"I",NA,NA,80,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",660.5,",I",NA,NA
"7370","UPM00033621",1967,"Poltavska","Ukraine",157,"I",NA,NA,71,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",495.8,",I",NA,NA
"7371","UPM00033621",1968,"Poltavska","Ukraine",120,"I",NA,NA,52,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",391.8,",I",NA,NA
"7372","UPM00033621",1969,"Poltavska","Ukraine",131,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",539.9,",I",NA,NA
"7373","UPM00033621",1970,"Poltavska","Ukraine",142,"I",NA,NA,75,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",824.2,",I",NA,NA
"7374","UPM00033621",1971,"Poltavska","Ukraine",120,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",568.9,",I",NA,NA
"7375","UPM00033621",1972,"Poltavska","Ukraine",89,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",458.1,",I",NA,NA
"7376","UPM00033621",1973,"Poltavska","Ukraine",137,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",625.6,",I",NA,NA
"7377","UPM00033621",1974,"Poltavska","Ukraine",110,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",436.2,",I",NA,NA
"7378","UPM00033621",1977,"Poltavska","Ukraine",134,"I",NA,NA,76,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",655.4,",I",NA,NA
"7379","UPM00033621",1979,"Poltavska","Ukraine",111,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",503.2,",I",NA,NA
"7380","UPM00033621",1980,"Poltavska","Ukraine",138,"I",NA,NA,68,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",715.2,",I",NA,NA
"7381","UPM00033621",1982,"Poltavska","Ukraine",97,"I",NA,NA,45,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",431.9,",I",NA,NA
"7382","UPM00033621",1984,"Poltavska","Ukraine",105,"I",NA,NA,54,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",511.7,",I",NA,NA
"7383","UPM00033621",1985,"Poltavska","Ukraine",119,"I",NA,NA,58,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",521.8,",I",NA,NA
"7384","UPM00033621",1986,"Poltavska","Ukraine",94,"I",NA,NA,52,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",518,",I",NA,NA
"7385","UPM00033621",1987,"Poltavska","Ukraine",98,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",424.3,",I",NA,NA
"7386","UPM00033621",1988,"Poltavska","Ukraine",116,"I",NA,NA,65,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",516.5,",I",NA,NA
"7387","UPM00033621",1989,"Poltavska","Ukraine",110,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",429.1,",I",NA,NA
"7388","UPM00033621",1990,"Poltavska","Ukraine",102,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",431.6,",I",NA,NA
"7389","UPM00033663",1961,"Vinnytska","Ukraine",84,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",447.4,",I",NA,NA
"7390","UPM00033663",1962,"Vinnytska","Ukraine",124,"I",NA,NA,59,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",563.5,",I",NA,NA
"7391","UPM00033663",1963,"Vinnytska","Ukraine",89,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",395.5,",I",NA,NA
"7392","UPM00033663",1964,"Vinnytska","Ukraine",112,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",573.1,",I",NA,NA
